day,No,Annotation,Filename,RandomForest,kNN,AdaBoost,tAnnotation,tRandomForest,tkNN,tAdaBoost,RF,KNN,AB
4,4293,stop,nightTest/nightSequence2--00606.jpg,stop,stop,stop,1,1,1,1,,,
4,4294,stopLeft,nightTest/nightSequence2--04644.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4295,go,nightTest/nightSequence1--04113.jpg,go,go,go,1,1,1,1,,,
2,4296,go,nightTest/nightSequence1--04105.jpg,go,go,go,1,1,1,1,,,
3,4297,go,dayTest/daySequence2--04897.jpg,go,go,go,1,1,1,1,,,
1,4298,stop,dayTest/daySequence1--02357.jpg,stop,stop,stop,1,1,1,1,,,
2,4299,stop,nightTest/nightSequence1--01215.jpg,stop,stop,stop,1,1,1,1,,,
2,4300,stop,nightTest/nightSequence1--00687.jpg,stop,stop,stop,1,1,1,1,,,
4,4301,stop,nightTest/nightSequence2--05084.jpg,stop,stop,stop,1,1,1,1,,,
3,4302,stop,dayTest/daySequence2--05900.jpg,stop,stop,stop,1,1,1,1,,,
4,4303,stopLeft,nightTest/nightSequence2--00848.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,4304,warning,dayTest/daySequence1--01906.jpg,warning,warning,warning,1,1,1,1,,,
4,4305,stop,nightTest/nightSequence2--01584.jpg,stop,stop,stop,1,1,1,1,,,
4,4306,go,nightTest/nightSequence2--04206.jpg,go,go,go,1,1,1,1,,,
3,4307,stop,dayTest/daySequence2--05534.jpg,stop,stop,stop,1,1,1,1,,,
4,4308,stopLeft,nightTest/nightSequence2--01286.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,4309,stop,nightTest/nightSequence2--00235.jpg,stop,stop,stop,1,1,1,1,,,
3,4310,stop,dayTest/daySequence2--00163.jpg,stop,stop,stop,1,1,1,1,,,
3,4311,stopLeft,dayTest/daySequence2--06120.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4312,go,nightTest/nightSequence1--02453.jpg,go,go,go,1,1,1,1,,,
1,4313,go,dayTest/daySequence1--02767.jpg,go,go,go,1,1,1,1,,,
4,4314,go,nightTest/nightSequence2--04440.jpg,go,go,go,1,1,1,1,,,
1,4315,go,dayTest/daySequence1--01090.jpg,go,go,go,1,1,1,1,,,
1,4316,go,dayTest/daySequence1--01230.jpg,go,go,go,1,1,1,1,,,
2,4317,go,nightTest/nightSequence1--02532.jpg,go,go,go,1,1,1,1,,,
3,4318,stopLeft,dayTest/daySequence2--06004.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4319,stop,nightTest/nightSequence1--03079.jpg,stop,stop,stop,1,1,1,1,,,
3,4320,stopLeft,dayTest/daySequence2--06122.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,4321,go,dayTest/daySequence2--01272.jpg,go,go,go,1,1,1,1,,,
2,4322,stop,nightTest/nightSequence1--00724.jpg,stop,stop,stop,1,1,1,1,,,
2,4323,stop,nightTest/nightSequence1--03328.jpg,stop,stop,stop,1,1,1,1,,,
2,4324,stop,nightTest/nightSequence1--02966.jpg,stop,stop,stop,1,1,1,1,,,
1,4325,go,dayTest/daySequence1--02750.jpg,go,go,go,1,1,1,1,,,
4,4326,stop,nightTest/nightSequence2--01645.jpg,stop,stop,stop,1,1,1,1,,,
3,4327,warning,dayTest/daySequence2--05056.jpg,warning,warning,warning,1,1,1,1,,,
1,4328,go,dayTest/daySequence1--03049.jpg,go,go,go,1,1,1,1,,,
4,4329,stop,nightTest/nightSequence2--06448.jpg,stop,stop,stop,1,1,1,1,,,
2,4330,stop,nightTest/nightSequence1--02800.jpg,stop,stop,stop,1,1,1,1,,,
2,4331,stop,nightTest/nightSequence1--00001.jpg,stop,stop,stop,1,1,1,1,,,
3,4332,stop,dayTest/daySequence2--01992.jpg,stop,stop,stop,1,1,1,1,,,
1,4333,go,dayTest/daySequence1--02620.jpg,go,go,go,1,1,1,1,,,
2,4334,stop,nightTest/nightSequence1--03689.jpg,stop,stop,stop,1,1,1,1,,,
4,4335,go,nightTest/nightSequence2--03037.jpg,go,go,go,1,1,1,1,,,
3,4336,stop,dayTest/daySequence2--06152.jpg,stop,stop,stop,1,1,1,1,,,
3,4337,stop,dayTest/daySequence2--06398.jpg,stop,stop,stop,1,1,1,1,,,
2,4338,stop,nightTest/nightSequence1--01402.jpg,stop,stop,stop,1,1,1,1,,,
4,4339,go,nightTest/nightSequence2--05553.jpg,go,go,go,1,1,1,1,,,
2,4340,stop,nightTest/nightSequence1--03503.jpg,stop,stop,stop,1,1,1,1,,,
1,4341,go,dayTest/daySequence1--02741.jpg,go,go,go,1,1,1,1,,,
2,4342,go,nightTest/nightSequence1--04177.jpg,go,go,go,1,1,1,1,,,
2,4343,go,nightTest/nightSequence1--02488.jpg,go,go,go,1,1,1,1,,,
1,4344,stop,dayTest/daySequence1--00951.jpg,stop,stop,stop,1,1,1,1,,,
1,4345,go,dayTest/daySequence1--02347.jpg,go,go,go,1,1,1,1,,,
4,4346,go,nightTest/nightSequence2--05551.jpg,go,go,go,1,1,1,1,,,
4,4347,go,nightTest/nightSequence2--01804.jpg,go,go,go,1,1,1,1,,,
4,4348,go,nightTest/nightSequence2--05358.jpg,go,go,go,1,1,1,1,,,
4,4349,go,nightTest/nightSequence2--01303.jpg,go,go,go,1,1,1,1,,,
2,4350,go,nightTest/nightSequence1--04342.jpg,go,go,go,1,1,1,1,,,
4,4351,go,nightTest/nightSequence2--03039.jpg,go,go,go,1,1,1,1,,,
4,4352,stop,nightTest/nightSequence2--05045.jpg,stop,stop,stop,1,1,1,1,,,
2,4353,stop,nightTest/nightSequence1--03037.jpg,stop,stop,stop,1,1,1,1,,,
3,4354,stop,dayTest/daySequence2--00872.jpg,stop,stop,stop,1,1,1,1,,,
2,4355,go,nightTest/nightSequence1--00185.jpg,go,go,go,1,1,1,1,,,
2,4356,go,nightTest/nightSequence1--04659.jpg,go,go,go,1,1,1,1,,,
4,4357,stop,nightTest/nightSequence2--03406.jpg,stop,stop,stop,1,1,1,1,,,
3,4358,stop,dayTest/daySequence2--05866.jpg,stop,stop,stop,1,1,1,1,,,
2,4359,stop,nightTest/nightSequence1--02995.jpg,stop,stop,stop,1,1,1,1,,,
4,4360,go,nightTest/nightSequence2--02107.jpg,go,go,go,1,1,1,1,,,
2,4361,go,nightTest/nightSequence1--04550.jpg,go,go,go,1,1,1,1,,,
4,4362,stop,nightTest/nightSequence2--04181.jpg,stop,stop,stop,1,1,1,1,,,
1,4363,go,dayTest/daySequence1--01235.jpg,go,go,go,1,1,1,1,,,
2,4364,stop,nightTest/nightSequence1--01090.jpg,stop,stop,stop,1,1,1,1,,,
3,4365,warning,dayTest/daySequence2--03712.jpg,warning,warning,warning,1,1,1,1,,,
3,4366,stop,dayTest/daySequence2--06201.jpg,stop,stop,stop,1,1,1,1,,,
1,4367,go,dayTest/daySequence1--02808.jpg,go,go,go,1,1,1,1,,,
2,4368,go,nightTest/nightSequence1--04446.jpg,go,go,go,1,1,1,1,,,
1,4369,stop,dayTest/daySequence1--03600.jpg,stop,stop,stop,1,1,1,1,,,
2,4370,go,nightTest/nightSequence1--02611.jpg,go,go,go,1,1,1,1,,,
4,4371,go,nightTest/nightSequence2--05442.jpg,go,go,go,1,1,1,1,,,
4,4372,go,nightTest/nightSequence2--02944.jpg,go,go,go,1,1,1,1,,,
2,4373,warning,nightTest/nightSequence1--02607.jpg,warning,warning,warning,1,1,1,1,,,
3,4374,go,dayTest/daySequence2--01210.jpg,go,go,go,1,1,1,1,,,
4,4375,stop,nightTest/nightSequence2--00376.jpg,stop,stop,stop,1,1,1,1,,,
4,4376,go,nightTest/nightSequence2--04288.jpg,go,go,go,1,1,1,1,,,
2,4377,stop,nightTest/nightSequence1--02852.jpg,stop,stop,stop,1,1,1,1,,,
2,4378,go,nightTest/nightSequence1--02616.jpg,go,go,go,1,1,1,1,,,
4,4379,stopLeft,nightTest/nightSequence2--00986.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,4380,stop,nightTest/nightSequence2--00560.jpg,stop,stop,stop,1,1,1,1,,,
4,4381,go,nightTest/nightSequence2--01183.jpg,go,go,go,1,1,1,1,,,
1,4382,stop,dayTest/daySequence1--03487.jpg,stop,stop,stop,1,1,1,1,,,
4,4383,stop,nightTest/nightSequence2--03623.jpg,stop,stop,stop,1,1,1,1,,,
4,4384,go,nightTest/nightSequence2--02155.jpg,go,go,go,1,1,1,1,,,
2,4385,stop,nightTest/nightSequence1--01042.jpg,stop,stop,stop,1,1,1,1,,,
3,4386,stopLeft,dayTest/daySequence2--05534.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4387,stop,nightTest/nightSequence1--03317.jpg,stop,stop,stop,1,1,1,1,,,
3,4388,stop,dayTest/daySequence2--06265.jpg,stop,stop,stop,1,1,1,1,,,
4,4389,go,nightTest/nightSequence2--03093.jpg,go,go,go,1,1,1,1,,,
3,4390,go,dayTest/daySequence2--06826.jpg,go,go,go,1,1,1,1,,,
1,4391,stop,dayTest/daySequence1--00136.jpg,stop,stop,stop,1,1,1,1,,,
1,4392,go,dayTest/daySequence1--02061.jpg,go,go,go,1,1,1,1,,,
4,4393,go,nightTest/nightSequence2--01212.jpg,go,go,go,1,1,1,1,,,
4,4394,stop,nightTest/nightSequence2--00053.jpg,stop,stop,stop,1,1,1,1,,,
2,4395,stop,nightTest/nightSequence1--03362.jpg,stop,stop,stop,1,1,1,1,,,
3,4396,stop,dayTest/daySequence2--05349.jpg,stop,stop,stop,1,1,1,1,,,
4,4397,stop,nightTest/nightSequence2--04101.jpg,stop,stop,stop,1,1,1,1,,,
4,4398,go,nightTest/nightSequence2--01120.jpg,go,go,go,1,1,1,1,,,
4,4399,stop,nightTest/nightSequence2--04921.jpg,stop,stop,stop,1,1,1,1,,,
3,4400,stopLeft,dayTest/daySequence2--05751.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,4401,stop,nightTest/nightSequence2--02154.jpg,stop,stop,stop,1,1,1,1,,,
1,4402,go,dayTest/daySequence1--02725.jpg,go,go,go,1,1,1,1,,,
2,4403,go,nightTest/nightSequence1--01964.jpg,go,go,go,1,1,1,1,,,
3,4404,stopLeft,dayTest/daySequence2--05648.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4405,go,nightTest/nightSequence1--03396.jpg,go,go,go,1,1,1,1,,,
3,4406,stopLeft,dayTest/daySequence2--05070.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,4407,stop,dayTest/daySequence2--03891.jpg,stop,stop,stop,1,1,1,1,,,
3,4408,stop,dayTest/daySequence2--01904.jpg,stop,stop,stop,1,1,1,1,,,
4,4409,stop,nightTest/nightSequence2--06390.jpg,stop,stop,stop,1,1,1,1,,,
4,4410,go,nightTest/nightSequence2--03862.jpg,go,go,go,1,1,1,1,,,
4,4411,go,nightTest/nightSequence2--05499.jpg,go,go,go,1,1,1,1,,,
3,4412,go,dayTest/daySequence2--03476.jpg,go,go,go,1,1,1,1,,,
4,4413,stopLeft,nightTest/nightSequence2--01105.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,4414,stop,dayTest/daySequence2--06310.jpg,stop,stop,stop,1,1,1,1,,,
3,4415,stopLeft,dayTest/daySequence2--05705.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4416,go,nightTest/nightSequence1--04413.jpg,go,go,go,1,1,1,1,,,
4,4417,stop,nightTest/nightSequence2--00619.jpg,stop,stop,stop,1,1,1,1,,,
2,4418,warning,nightTest/nightSequence1--02109.jpg,warning,warning,warning,1,1,1,1,,,
4,4419,stop,nightTest/nightSequence2--01720.jpg,stop,stop,stop,1,1,1,1,,,
4,4420,go,nightTest/nightSequence2--03143.jpg,go,go,go,1,1,1,1,,,
3,4421,stopLeft,dayTest/daySequence2--05574.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,4422,stop,dayTest/daySequence1--00842.jpg,stop,stop,stop,1,1,1,1,,,
1,4423,stop,dayTest/daySequence1--00779.jpg,stop,stop,stop,1,1,1,1,,,
2,4424,go,nightTest/nightSequence1--04124.jpg,go,go,go,1,1,1,1,,,
3,4425,stop,dayTest/daySequence2--05917.jpg,stop,stop,stop,1,1,1,1,,,
4,4426,go,nightTest/nightSequence2--04554.jpg,go,go,go,1,1,1,1,,,
4,4427,stop,nightTest/nightSequence2--06004.jpg,stop,stop,stop,1,1,1,1,,,
4,4428,go,nightTest/nightSequence2--01257.jpg,go,go,go,1,1,1,1,,,
2,4429,go,nightTest/nightSequence1--03473.jpg,go,go,go,1,1,1,1,,,
2,4430,warning,nightTest/nightSequence1--02719.jpg,warning,warning,warning,1,1,1,1,,,
4,4431,stop,nightTest/nightSequence2--00032.jpg,stop,stop,stop,1,1,1,1,,,
4,4432,stop,nightTest/nightSequence2--03366.jpg,stop,stop,stop,1,1,1,1,,,
4,4433,stop,nightTest/nightSequence2--00840.jpg,stop,stop,stop,1,1,1,1,,,
2,4434,stop,nightTest/nightSequence1--01478.jpg,stop,stop,stop,1,1,1,1,,,
4,4435,stop,nightTest/nightSequence2--06102.jpg,stop,stop,stop,1,1,1,1,,,
3,4436,go,dayTest/daySequence2--04552.jpg,go,go,go,1,1,1,1,,,
4,4437,stop,nightTest/nightSequence2--01853.jpg,stop,stop,stop,1,1,1,1,,,
1,4438,go,dayTest/daySequence1--01192.jpg,go,go,go,1,1,1,1,,,
2,4439,go,nightTest/nightSequence1--01823.jpg,go,go,go,1,1,1,1,,,
3,4440,stop,dayTest/daySequence2--00818.jpg,stop,stop,stop,1,1,1,1,,,
2,4441,go,nightTest/nightSequence1--04430.jpg,go,go,go,1,1,1,1,,,
2,4442,go,nightTest/nightSequence1--01770.jpg,go,go,go,1,1,1,1,,,
2,4443,go,nightTest/nightSequence1--04158.jpg,go,go,go,1,1,1,1,,,
2,4444,stop,nightTest/nightSequence1--00703.jpg,stop,stop,stop,1,1,1,1,,,
4,4445,stop,nightTest/nightSequence2--02042.jpg,stop,stop,stop,1,1,1,1,,,
3,4446,stop,dayTest/daySequence2--02003.jpg,stop,stop,stop,1,1,1,1,,,
1,4447,go,dayTest/daySequence1--02228.jpg,go,go,go,1,1,1,1,,,
3,4448,go,dayTest/daySequence2--06683.jpg,go,go,go,1,1,1,1,,,
1,4449,go,dayTest/daySequence1--02435.jpg,go,go,go,1,1,1,1,,,
1,4450,go,dayTest/daySequence1--02668.jpg,go,go,go,1,1,1,1,,,
1,4451,stop,dayTest/daySequence1--00880.jpg,stop,stop,stop,1,1,1,1,,,
3,4452,go,dayTest/daySequence2--04863.jpg,go,go,go,1,1,1,1,,,
3,4453,stop,dayTest/daySequence2--03857.jpg,stop,stop,stop,1,1,1,1,,,
4,4454,stop,nightTest/nightSequence2--02202.jpg,stop,stop,stop,1,1,1,1,,,
4,4455,stop,nightTest/nightSequence2--00287.jpg,stop,stop,stop,1,1,1,1,,,
3,4456,goLeft,dayTest/daySequence2--06256.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,4457,stop,nightTest/nightSequence2--04186.jpg,stop,stop,stop,1,1,1,1,,,
2,4458,goLeft,nightTest/nightSequence1--04066.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,4459,go,nightTest/nightSequence1--02040.jpg,go,go,go,1,1,1,1,,,
4,4460,stopLeft,nightTest/nightSequence2--04875.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4461,stop,nightTest/nightSequence1--02617.jpg,stop,stop,stop,1,1,1,1,,,
4,4462,go,nightTest/nightSequence2--02875.jpg,go,go,go,1,1,1,1,,,
4,4463,go,nightTest/nightSequence2--05385.jpg,go,go,go,1,1,1,1,,,
2,4464,go,nightTest/nightSequence1--01807.jpg,go,go,go,1,1,1,1,,,
4,4465,go,nightTest/nightSequence2--02795.jpg,go,go,go,1,1,1,1,,,
3,4466,stopLeft,dayTest/daySequence2--06186.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,4467,stop,nightTest/nightSequence2--04773.jpg,stop,stop,stop,1,1,1,1,,,
3,4468,go,dayTest/daySequence2--01481.jpg,go,go,go,1,1,1,1,,,
4,4469,go,nightTest/nightSequence2--04430.jpg,go,go,go,1,1,1,1,,,
2,4470,stop,nightTest/nightSequence1--02694.jpg,stop,stop,stop,1,1,1,1,,,
2,4471,go,nightTest/nightSequence1--00047.jpg,go,go,go,1,1,1,1,,,
4,4472,go,nightTest/nightSequence2--04344.jpg,go,go,go,1,1,1,1,,,
2,4473,stop,nightTest/nightSequence1--03267.jpg,stop,stop,stop,1,1,1,1,,,
3,4474,stop,dayTest/daySequence2--05560.jpg,stop,stop,stop,1,1,1,1,,,
1,4475,stop,dayTest/daySequence1--03523.jpg,stop,stop,stop,1,1,1,1,,,
3,4476,stop,dayTest/daySequence2--06406.jpg,stop,stop,stop,1,1,1,1,,,
4,4477,stop,nightTest/nightSequence2--01978.jpg,stop,stop,stop,1,1,1,1,,,
1,4478,stop,dayTest/daySequence1--00798.jpg,stop,stop,stop,1,1,1,1,,,
4,4479,stop,nightTest/nightSequence2--06425.jpg,stop,stopLeft,stop,1,1,0,1,,,
4,4480,stop,nightTest/nightSequence2--00904.jpg,stop,stop,stop,1,1,1,1,,,
1,4481,go,dayTest/daySequence1--01366.jpg,go,go,go,1,1,1,1,,,
2,4482,stop,nightTest/nightSequence1--03081.jpg,stop,stop,stop,1,1,1,1,,,
4,4483,stopLeft,nightTest/nightSequence2--01246.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4484,go,nightTest/nightSequence1--00176.jpg,go,go,go,1,1,1,1,,,
2,4485,go,nightTest/nightSequence1--03256.jpg,go,go,go,1,1,1,1,,,
3,4486,go,dayTest/daySequence2--04980.jpg,go,go,go,1,1,1,1,,,
3,4487,stop,dayTest/daySequence2--05790.jpg,stop,stop,stop,1,1,1,1,,,
1,4488,go,dayTest/daySequence1--02230.jpg,go,go,go,1,1,1,1,,,
4,4489,go,nightTest/nightSequence2--01328.jpg,go,go,go,1,1,1,1,,,
4,4490,go,nightTest/nightSequence2--04396.jpg,go,go,go,1,1,1,1,,,
4,4491,stop,nightTest/nightSequence2--03503.jpg,stop,stop,stop,1,1,1,1,,,
4,4492,go,nightTest/nightSequence2--04119.jpg,go,go,go,1,1,1,1,,,
4,4493,go,nightTest/nightSequence2--02022.jpg,go,go,go,1,1,1,1,,,
3,4494,stop,dayTest/daySequence2--00974.jpg,stop,stop,stop,1,1,1,1,,,
3,4495,goLeft,dayTest/daySequence2--06426.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
3,4496,stop,dayTest/daySequence2--05865.jpg,stop,stop,stop,1,1,1,1,,,
2,4497,stop,nightTest/nightSequence1--01397.jpg,stop,stop,stop,1,1,1,1,,,
1,4498,stop,dayTest/daySequence1--00708.jpg,stop,stop,stop,1,1,1,1,,,
3,4499,go,dayTest/daySequence2--01469.jpg,go,go,go,1,1,1,1,,,
3,4500,stop,dayTest/daySequence2--03826.jpg,stop,stop,stop,1,1,1,1,,,
4,4501,go,nightTest/nightSequence2--05459.jpg,go,go,go,1,1,1,1,,,
4,4502,go,nightTest/nightSequence2--01451.jpg,go,go,go,1,1,1,1,,,
1,4503,stop,dayTest/daySequence1--00912.jpg,stop,stop,stop,1,1,1,1,,,
3,4504,stop,dayTest/daySequence2--05704.jpg,stop,stop,stop,1,1,1,1,,,
2,4505,go,nightTest/nightSequence1--01790.jpg,go,go,go,1,1,1,1,,,
2,4506,go,nightTest/nightSequence1--03770.jpg,go,go,go,1,1,1,1,,,
4,4507,go,nightTest/nightSequence2--03035.jpg,go,go,go,1,1,1,1,,,
2,4508,stop,nightTest/nightSequence1--03259.jpg,stop,stop,stop,1,1,1,1,,,
3,4509,go,dayTest/daySequence2--04807.jpg,go,go,go,1,1,1,1,,,
4,4510,stop,nightTest/nightSequence2--06356.jpg,stop,stop,stop,1,1,1,1,,,
2,4511,stop,nightTest/nightSequence1--03180.jpg,stop,stop,stop,1,1,1,1,,,
4,4512,stop,nightTest/nightSequence2--03544.jpg,stop,stop,stop,1,1,1,1,,,
2,4513,go,nightTest/nightSequence1--04669.jpg,go,go,go,1,1,1,1,,,
3,4514,stopLeft,dayTest/daySequence2--05831.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,4515,go,nightTest/nightSequence2--04307.jpg,go,go,go,1,1,1,1,,,
4,4516,go,nightTest/nightSequence2--01200.jpg,go,go,go,1,1,1,1,,,
1,4517,go,dayTest/daySequence1--02552.jpg,go,go,go,1,1,1,1,,,
1,4518,go,dayTest/daySequence1--03039.jpg,go,go,go,1,1,1,1,,,
4,4519,go,nightTest/nightSequence2--02210.jpg,go,go,go,1,1,1,1,,,
2,4520,go,nightTest/nightSequence1--02317.jpg,go,go,go,1,1,1,1,,,
2,4521,go,nightTest/nightSequence1--02486.jpg,go,go,go,1,1,1,1,,,
4,4522,go,nightTest/nightSequence2--02221.jpg,go,go,go,1,1,1,1,,,
4,4523,go,nightTest/nightSequence2--02828.jpg,go,go,go,1,1,1,1,,,
4,4524,stop,nightTest/nightSequence2--06060.jpg,stop,stop,stop,1,1,1,1,,,
2,4525,go,nightTest/nightSequence1--03940.jpg,go,go,go,1,1,1,1,,,
4,4526,go,nightTest/nightSequence2--01206.jpg,go,go,go,1,1,1,1,,,
4,4527,stop,nightTest/nightSequence2--04123.jpg,stop,stop,stop,1,1,1,1,,,
4,4528,stop,nightTest/nightSequence2--02025.jpg,stop,stop,stop,1,1,1,1,,,
3,4529,go,dayTest/daySequence2--06758.jpg,go,go,go,1,1,1,1,,,
1,4530,go,dayTest/daySequence1--03722.jpg,go,go,go,1,1,1,1,,,
2,4531,stop,nightTest/nightSequence1--00987.jpg,stop,stop,stop,1,1,1,1,,,
2,4532,stop,nightTest/nightSequence1--03157.jpg,stop,stop,stop,1,1,1,1,,,
2,4533,go,nightTest/nightSequence1--01967.jpg,go,go,go,1,1,1,1,,,
3,4534,warning,dayTest/daySequence2--03722.jpg,warning,warning,warning,1,1,1,1,,,
2,4535,stop,nightTest/nightSequence1--02973.jpg,stop,stop,stop,1,1,1,1,,,
2,4536,go,nightTest/nightSequence1--02428.jpg,go,go,go,1,1,1,1,,,
2,4537,stop,nightTest/nightSequence1--02867.jpg,stop,stop,stop,1,1,1,1,,,
4,4538,go,nightTest/nightSequence2--04262.jpg,go,go,go,1,1,1,1,,,
1,4539,go,dayTest/daySequence1--00362.jpg,go,go,go,1,1,1,1,,,
4,4540,stop,nightTest/nightSequence2--01679.jpg,stop,stop,stop,1,1,1,1,,,
4,4541,go,nightTest/nightSequence2--05591.jpg,go,go,go,1,1,1,1,,,
1,4542,stop,dayTest/daySequence1--00844.jpg,stop,stop,stop,1,1,1,1,,,
2,4543,stopLeft,nightTest/nightSequence1--03527.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,4544,stopLeft,nightTest/nightSequence1--03671.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,4545,stop,nightTest/nightSequence2--00604.jpg,stop,stop,stop,1,1,1,1,,,
2,4546,stop,nightTest/nightSequence1--01073.jpg,stop,stop,stop,1,1,1,1,,,
2,4547,go,nightTest/nightSequence1--02478.jpg,go,go,go,1,1,1,1,,,
4,4548,go,nightTest/nightSequence2--02540.jpg,go,go,go,1,1,1,1,,,
2,4549,stop,nightTest/nightSequence1--02934.jpg,stop,stop,stop,1,1,1,1,,,
2,4550,go,nightTest/nightSequence1--01760.jpg,go,go,go,1,1,1,1,,,
4,4551,stop,nightTest/nightSequence2--03650.jpg,stop,stop,stop,1,1,1,1,,,
3,4552,stop,dayTest/daySequence2--00836.jpg,stop,stop,stop,1,1,1,1,,,
1,4553,stop,dayTest/daySequence1--02486.jpg,stop,stop,stop,1,1,1,1,,,
2,4554,go,nightTest/nightSequence1--04658.jpg,go,go,go,1,1,1,1,,,
3,4555,go,dayTest/daySequence2--04997.jpg,go,go,go,1,1,1,1,,,
2,4556,go,nightTest/nightSequence1--04546.jpg,go,go,go,1,1,1,1,,,
2,4557,go,nightTest/nightSequence1--02214.jpg,go,go,go,1,1,1,1,,,
3,4558,stop,dayTest/daySequence2--00819.jpg,stop,stop,stop,1,1,1,1,,,
4,4559,stop,nightTest/nightSequence2--04804.jpg,stop,stop,stop,1,1,1,1,,,
3,4560,stop,dayTest/daySequence2--06069.jpg,stop,stop,stop,1,1,1,1,,,
2,4561,go,nightTest/nightSequence1--04532.jpg,go,go,go,1,1,1,1,,,
3,4562,go,dayTest/daySequence2--04971.jpg,go,go,go,1,1,1,1,,,
4,4563,go,nightTest/nightSequence2--01882.jpg,go,go,go,1,1,1,1,,,
4,4564,go,nightTest/nightSequence2--05331.jpg,go,go,go,1,1,1,1,,,
4,4565,go,nightTest/nightSequence2--03935.jpg,go,go,go,1,1,1,1,,,
4,4566,stop,nightTest/nightSequence2--04078.jpg,stop,stop,stop,1,1,1,1,,,
2,4567,stop,nightTest/nightSequence1--03288.jpg,stop,stop,stop,1,1,1,1,,,
4,4568,stop,nightTest/nightSequence2--00393.jpg,stop,stop,stop,1,1,1,1,,,
3,4569,stop,dayTest/daySequence2--00816.jpg,stop,stop,stop,1,1,1,1,,,
2,4570,go,nightTest/nightSequence1--03427.jpg,go,go,go,1,1,1,1,,,
4,4571,stop,nightTest/nightSequence2--01728.jpg,stop,stop,stop,1,1,1,1,,,
4,4572,go,nightTest/nightSequence2--02965.jpg,go,go,go,1,1,1,1,,,
4,4573,go,nightTest/nightSequence2--02754.jpg,go,go,go,1,1,1,1,,,
1,4574,stop,dayTest/daySequence1--03497.jpg,stop,stop,stop,1,1,1,1,,,
2,4575,stop,nightTest/nightSequence1--02803.jpg,stop,stop,stop,1,1,1,1,,,
2,4576,go,nightTest/nightSequence1--01735.jpg,go,go,go,1,1,1,1,,,
2,4577,stop,nightTest/nightSequence1--03042.jpg,stop,stop,stop,1,1,1,1,,,
2,4578,stop,nightTest/nightSequence1--03369.jpg,stop,stop,stop,1,1,1,1,,,
4,4579,go,nightTest/nightSequence2--03117.jpg,go,go,go,1,1,1,1,,,
3,4580,goForward,dayTest/daySequence2--02908.jpg,goForward,goForward,goForward,1,1,1,1,,,
1,4581,stop,dayTest/daySequence1--02352.jpg,stop,stop,stop,1,1,1,1,,,
2,4582,go,nightTest/nightSequence1--04386.jpg,go,go,go,1,1,1,1,,,
4,4583,go,nightTest/nightSequence2--04203.jpg,go,go,go,1,1,1,1,,,
3,4584,goLeft,dayTest/daySequence2--06280.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,4585,stop,nightTest/nightSequence1--00832.jpg,stop,stop,stop,1,1,1,1,,,
4,4586,go,nightTest/nightSequence2--05284.jpg,go,go,go,1,1,1,1,,,
4,4587,stop,nightTest/nightSequence2--01656.jpg,stop,stop,stop,1,1,1,1,,,
1,4588,go,dayTest/daySequence1--02634.jpg,go,go,go,1,1,1,1,,,
3,4589,stop,dayTest/daySequence2--05594.jpg,stop,stop,stop,1,1,1,1,,,
3,4590,stop,dayTest/daySequence2--03827.jpg,stop,stop,stop,1,1,1,1,,,
2,4591,stop,nightTest/nightSequence1--01526.jpg,stop,stop,stop,1,1,1,1,,,
4,4592,go,nightTest/nightSequence2--04656.jpg,go,go,go,1,1,1,1,,,
2,4593,stop,nightTest/nightSequence1--00914.jpg,stop,stop,stop,1,1,1,1,,,
1,4594,go,dayTest/daySequence1--02233.jpg,go,go,go,1,1,1,1,,,
1,4595,go,dayTest/daySequence1--03168.jpg,go,go,go,1,1,1,1,,,
2,4596,stop,nightTest/nightSequence1--02798.jpg,stop,stop,stop,1,1,1,1,,,
